,image_name,x1,x2,y1,y2
4505,1475560167479navy-last-night-halter-midi-dress.png,56.0,131.0,63.0,356.0
4506,1468825425437JPEG_20160709_132200_1000866636458.png,77.0,139.0,64.0,427.0
4507,1469599590654DSC_0077.png,89.0,227.0,144.0,365.0
4508,1467568026776DSC_0009.png,126.0,226.0,109.0,330.0
4509,1475008323629DSC020471.png,41.0,93.0,53.0,359.0
4510,1474632348217DSC06201.png,161.0,213.0,41.0,390.0
4511,1474269353181grey-natasha-maxi-dress3.png,55.0,172.0,132.0,332.0
4512,JPEG_20161208_154011_1000523881837.png,59.0,172.0,120.0,372.0
4513,147742484455420161025_163002.png,68.0,211.0,162.0,354.0
4514,JPEG_20160625_113550_1000806883640.png,39.0,209.0,185.0,362.0
4515,JPEG_20161025_123547_1000464687771.png,87.0,135.0,45.0,368.0
4516,JPEG_20161126_180937_1000929844883.png,102.0,164.0,44.0,457.0
4517,JPEG_20161207_150447_1000251369918.png,51.0,116.0,47.0,450.0
4518,1479747102282SpringField16-11-201610771.png,56.0,196.0,168.0,347.0
4519,1480963666864IMG_2918.png,95.0,176.0,84.0,378.0
4520,147443886332411472715081825-Roadster-Women-Jeans-8621472715081778-5.png,68.0,134.0,65.0,416.0
4521,JPEG_20160711_101459_1000108000276.png,206.0,264.0,47.0,432.0
4522,1479753908717SpringField16-11-201610296.png,58.0,182.0,137.0,335.0
4523,1472892701335DSC_3567.png,73.0,248.0,181.0,392.0
4524,147333961792341757_XXX_v1.png,37.0,105.0,44.0,480.0
4525,JPEG_20161117_134937_1000358022875.png,82.0,241.0,171.0,382.0
4526,1468667944820JPEG_20160712_134240_100098530995.png,144.0,194.0,35.0,409.0
4527,JPEG_20161209_165813_1000568990614.png,186.0,252.0,74.0,376.0
4528,JPEG_20161126_151722_1000849391334.png,64.0,160.0,87.0,409.0
4529,147772152360820161028_160650.png,37.0,209.0,177.0,350.0
4530,1467896078700DSC_0990.png,125.0,268.0,152.0,394.0
4531,1476526674698Untitled1.png,44.0,185.0,164.0,325.0
4532,1478799678839Soie9thNov20161250.png,44.0,177.0,156.0,312.0
4533,1469516990355DSC_0482.png,122.0,178.0,55.0,400.0
4534,JPEG_20161119_150429_1000137577911.png,158.0,243.0,97.0,358.0
4535,JPEG_20161209_160114_1000733797541.png,52.0,110.0,54.0,426.0
4536,JPEG_20160827_114656_1000926317427.png,26.0,73.0,31.0,334.0
4537,JPEG_20161209_184558_1000845232054.png,101.0,152.0,41.0,390.0
4538,1476774025841Untitled1.png,72.0,172.0,93.0,400.0
4539,1475008355257DSC022031.png,62.0,145.0,72.0,391.0
4540,1479453435913Sin16-11-201611382.png,49.0,172.0,148.0,304.0
4541,1475060156401DSC02364.png,39.0,112.0,47.0,480.0
4542,1473661485224DeeplearnS11503.png,36.0,226.0,183.0,365.0
4543,1472291091399DSC_1078.png,51.0,144.0,96.0,320.0
4544,1473486858767DeeplearnS11978.png,58.0,169.0,116.0,353.0
4545,14581995564111A.png,151.0,195.0,40.0,321.0
4546,JPEG_20160712_150215_100046135144.png,104.0,147.0,33.0,338.0
4547,147437357335611473660110209-Roadster-Men-Grey-Printed-Round-Neck-T-Shirt-2401473660109978-3.png,42.0,114.0,45.0,480.0
4548,1473486550418DeeplearnS11857.png,68.0,199.0,140.0,365.0
4549,147443978628411470828134864-Roadster-Black-Hooded-Bomber-Jacket-7631470828134561-6.png,66.0,127.0,60.0,417.0
4550,147324093970657235_XXX_v2.png,82.0,187.0,99.0,433.0
4551,1469521634575DSC_0415.png,134.0,190.0,49.0,408.0
4552,JPEG_20161125_193301_1000351583117.png,47.0,198.0,173.0,345.0
4553,1479215732147DSC_1542.png,87.0,254.0,177.0,407.0
4554,JPEG_20160620_151302_1000580761735.png,48.0,110.0,58.0,409.0
4555,JPEG_20160530_142542_1000138396751.png,44.0,106.0,57.0,425.0
4556,JPEG_20161121_164047_1000778979050.png,61.0,144.0,71.0,387.0
4557,JPEG_20161129_135016_1000954705244.png,76.0,195.0,116.0,400.0
4558,1474102739303black-sand-castles-maxi-dress3.png,55.0,178.0,143.0,317.0
4559,1474630495032DSC08167.png,61.0,188.0,140.0,339.0
4560,147742528571620161025_151138.png,31.0,85.0,41.0,387.0
4561,147437165708211473139897719-Roadster-Blue-Washed-Slim-Fit-Jeans-9931473139897459-3.png,60.0,166.0,108.0,381.0
4562,JPEG_20161202_173809_1000456205652.png,39.0,107.0,42.0,474.0
4563,JPEG_20161126_131313_1000853641611.png,62.0,177.0,120.0,391.0
4564,1472549529855DSC_1962.png,49.0,211.0,180.0,360.0
4565,147918783860020dresses11-11-165505.png,58.0,202.0,165.0,342.0
4566,1479215007599DSC_1713.png,113.0,273.0,152.0,386.0
4567,1480597189420_R2A5387.png,190.0,270.0,85.0,379.0
4568,JPEG_20160629_122842_1000934028216.png,117.0,208.0,97.0,415.0
4569,1467976308203DSC_0084.png,59.0,187.0,145.0,338.0
4570,147742431291820161025_142603.png,59.0,115.0,38.0,390.0
4571,JPEG_20160820_132120_100030061688.png,154.0,252.0,107.0,387.0
4572,147437589860411469692259225-Roadster-Navy-Quilt-like-Jacket-3431469692259082-5.png,47.0,120.0,44.0,480.0
4573,1481095654672DSC_4697_1.png,41.0,106.0,51.0,457.0
4574,1472562302131DSC_2151.png,98.0,273.0,163.0,392.0
4575,1475071350468DSC00044.png,192.0,249.0,55.0,404.0
4576,1475586879851DSC_2111.png,39.0,98.0,52.0,421.0
4577,JPEG_20160421_142040_1000607801554.png,70.0,151.0,76.0,388.0
4578,JPEG_20161007_140528_1000501273304.png,39.0,102.0,42.0,430.0
4579,JPEG_20160810_153949_1000531133666.png,60.0,205.0,160.0,338.0
4580,JPEG_20160627_111428_1000835232054.png,121.0,224.0,107.0,379.0
4581,1467885797847DSC_0056.png,72.0,225.0,164.0,357.0
4582,JPEG_20161117_172802_1000597950426.png,89.0,198.0,105.0,412.0
4583,1473146863461DSC_4029.png,64.0,144.0,72.0,411.0
4584,1480337648829_R2A4034.png,122.0,261.0,145.0,388.0
4585,JPEG_20161028_134949_1000635671573.png,189.0,280.0,103.0,429.0
4586,JPEG_20160711_114719_1000134977051.png,161.0,274.0,122.0,382.0
4587,1480753977531DSC_2200.png,116.0,216.0,104.0,393.0
4588,JPEG_20160711_164517_1000955776002.png,190.0,250.0,62.0,410.0
4589,1476513908045Untitled1.png,62.0,118.0,56.0,390.0
4590,1474715286206DSC07859.png,81.0,139.0,42.0,425.0
4591,JPEG_20160429_102949_1000645365673.png,179.0,234.0,41.0,423.0
4592,JPEG_20161128_140902_1000997251544.png,41.0,103.0,52.0,435.0
4593,1470463239560DSC_0941.png,81.0,161.0,78.0,386.0
4594,1469598680065DSC_0106.png,87.0,215.0,130.0,368.0
4595,1479736697054DSC_1288.png,57.0,113.0,52.0,415.0
4596,JPEG_20160621_143531_100015283328.png,97.0,150.0,37.0,404.0
4597,1479147300150SinDenim12-11-20166140.png,41.0,185.0,163.0,323.0
4598,JPEG_20160625_161232_1000250261808.png,64.0,122.0,42.0,420.0
4599,1476789108672DSC_6609.png,141.0,234.0,100.0,362.0
4600,1471677472152DSC_0058.png,83.0,200.0,117.0,361.0
4601,1473949559865DSC_7853.png,38.0,103.0,41.0,440.0
4602,1475062512209DSC09851.png,75.0,208.0,136.0,388.0
4603,1467568934322DSC_0075.png,63.0,144.0,73.0,399.0
4604,JPEG_20161129_133913_1000624088965.png,59.0,119.0,57.0,430.0
4605,JPEG_20161028_124504_1000537533195.png,64.0,169.0,99.0,409.0
4606,JPEG_20160823_120937_1000155314160.png,185.0,247.0,63.0,427.0
4607,1473659572291DeeplearnS11820.png,59.0,167.0,111.0,370.0
4608,1472128421153DSC_0426.png,60.0,117.0,56.0,405.0
4609,1480605589078_R2A6000.png,144.0,253.0,118.0,381.0
4610,1469443100514Untitled1.png,42.0,102.0,55.0,413.0
4611,JPEG_20160527_145840_1000626835118.png,83.0,135.0,54.0,384.0
4612,1472130201206DSC_0013.png,86.0,214.0,130.0,368.0
4613,JPEG_20161120_130305_1000387074473.png,58.0,222.0,181.0,372.0
4614,JPEG_20160709_133118_1000283929001.png,63.0,126.0,63.0,406.0
4615,JPEG_20160702_104909_1000672014856.png,56.0,188.0,157.0,330.0
4616,1473231472844DeeplearnS11257.png,67.0,207.0,159.0,343.0
4617,14732397262269244fam_XXX_v1.png,56.0,117.0,59.0,401.0
4618,1478971630790Soie9thNov20161827.png,56.0,191.0,159.0,328.0
4619,1473664954409DeeplearnS11727.png,97.0,255.0,165.0,411.0
4620,JPEG_20160622_110107_1000789890450.png,83.0,249.0,169.0,381.0
4621,147954624633510.png,62.0,191.0,141.0,350.0
4622,1470815835362DSC_0077.png,74.0,151.0,73.0,396.0
4623,JPEG_20161126_133616_1000225121886.png,62.0,199.0,159.0,340.0
4624,JPEG_20161126_182527_1000159438045.png,55.0,110.0,51.0,407.0
4625,147394451721811465901270385-Roadster-Blue--Jeans-6041465901270267-5.png,37.0,106.0,45.0,480.0
4626,147438083570711472703814072-RDSTR-Men-Blue-Regular-Fit-Washed-Denim-Casual-Shirt-6311472703814233-4.png,84.0,201.0,114.0,401.0
4627,1467982163060DSC_0003.png,63.0,127.0,47.0,453.0
4628,1475230900855NS361.png,67.0,140.0,68.0,396.0
4629,1474094028949black-gigi-maxi-dress3.png,40.0,190.0,169.0,332.0
4630,JPEG_20160726_212203_1000518818889.png,145.0,257.0,119.0,396.0
4631,1474701541500DSC06955.png,188.0,251.0,71.0,396.0
4632,1480967293055IMG_3166.png,64.0,158.0,87.0,359.0
4633,JPEG_20161126_141601_1000691416148.png,121.0,172.0,38.0,399.0
4634,1470211256134DSC_0307.png,90.0,181.0,89.0,413.0
4635,1472819289167DSC_2775.png,69.0,146.0,74.0,445.0
4636,1480067190445IMG_0054.png,38.0,97.0,51.0,428.0
4637,1474630273990DSC08196.png,56.0,149.0,89.0,354.0
4638,JPEG_20160709_170645_1000626720136.png,135.0,247.0,117.0,391.0
4639,JPEG_20161123_184554_1000741956183.png,35.0,94.0,44.0,417.0
4640,1472030203229DSC_0371.png,39.0,97.0,50.0,414.0
4641,1472548072178DSC_1939.png,139.0,187.0,31.0,386.0
4642,JPEG_20161123_182500_1000393088810.png,211.0,274.0,66.0,430.0
4643,JPEG_20160724_122407_1000129988790.png,64.0,127.0,63.0,415.0
4644,JPEG_20160701_164318_1000625031412.png,48.0,114.0,41.0,441.0
4645,JPEG_20160318_172811_-851123945.png,116.0,248.0,136.0,382.0
4646,1480970021421IMG_3371.png,137.0,257.0,124.0,438.0
4647,1467571322160DSC_0132.png,114.0,245.0,138.0,364.0
4648,1468409628956DSC_0968.png,35.0,96.0,44.0,439.0
4649,1472820786882DSC_2888.png,43.0,100.0,48.0,406.0
4650,JPEG_20161121_201344_1000443174535.png,96.0,236.0,149.0,356.0
4651,1476789279271DSC_6648.png,61.0,126.0,48.0,459.0
4652,1474723484253DSC07757.png,88.0,207.0,115.0,400.0
4653,1468847072384DSC_0292.png,77.0,211.0,135.0,396.0
4654,JPEG_20161123_180911_1000605120089.png,178.0,230.0,48.0,369.0
4655,JPEG_20160607_141622_1000244289522.png,95.0,247.0,160.0,376.0
4656,JPEG_20160706_142311_1000995095846.png,93.0,204.0,108.0,414.0
4657,JPEG_20160526_160442_1000447899317.png,183.0,274.0,103.0,412.0
4658,JPEG_20160530_161532_100061386672.png,33.0,83.0,45.0,361.0
4659,1476785941277DSC_6787.png,102.0,158.0,44.0,435.0
4660,1473401374805DSC_0105.png,117.0,172.0,50.0,408.0
4661,1480973372560IMG_2945.png,155.0,226.0,77.0,476.0
4662,147324049530050203_XXX_v1.png,35.0,90.0,46.0,394.0
4663,1473418100111black-key-to-my-heart-cami-strapped-dress2.png,40.0,95.0,56.0,391.0
4664,1467891944094DSC_0654.png,54.0,144.0,85.0,344.0
4665,JPEG_20161208_160759_1000613193368.png,93.0,249.0,153.0,366.0
4666,JPEG_20160702_154055_1000603972463.png,63.0,204.0,164.0,344.0
4667,JPEG_20161007_162149_1000314153289.png,107.0,193.0,88.0,446.0
4668,1472818027572DSC_2699.png,69.0,124.0,53.0,410.0
4669,JPEG_20161126_151952_1000588552861.png,37.0,215.0,183.0,361.0
4670,JPEG_20161123_163034_1000121354713.png,119.0,248.0,131.0,350.0
4671,JPEG_20161201_163552_1000193499007.png,134.0,186.0,35.0,414.0
4672,1475612623439DSC_0972.png,63.0,219.0,182.0,374.0
4673,1480753944630DSC_2227.png,47.0,107.0,56.0,404.0
4674,1469436956386DSC_0074.png,43.0,197.0,174.0,344.0
4675,147437900583411472025830530-Roadster-Women-Orange-Solid-Henley-Neck-T-ShirtRoadster-Women-Orange-Solid-Henley-Neck-T-Shirt-9481472025830381-4.png,32.0,84.0,45.0,384.0
4676,147437455717911470632952268-RDSTR-Navy-MotoGP-Washed-Printed-T-shirt-2101470632952019-5.png,39.0,106.0,49.0,480.0
4677,147445015981511473243528934-Mast--Harbour-Men-Brown-Solid-Regular-Sneakers-7081473243528801-4.png,47.0,111.0,41.0,434.0
4678,JPEG_20161127_173825_1000819947623.png,39.0,89.0,47.0,336.0
4679,1474638952690DSC06394.png,59.0,122.0,57.0,465.0
4680,JPEG_20161209_141352_1000240305763.png,163.0,222.0,46.0,449.0
4681,1468842351383DSC_0184.png,85.0,232.0,154.0,373.0
4682,1468557178834JPEG_20160630_170937_1000338512172.png,66.0,222.0,174.0,367.0
4683,1474096867796black-night-owl-backless-trench-dress.png,34.0,93.0,45.0,423.0
4684,JPEG_20160518_101750_1000429817155.png,82.0,139.0,49.0,438.0
4685,147436759908011469689539914-Roadster-Blue-Printed-T-shirt-6411469689534759-2.png,42.0,93.0,52.0,330.0
4686,1477036949928DSC_7695.png,49.0,124.0,66.0,313.0
4687,1473225161518PNG_9656.png,85.0,148.0,66.0,408.0
4688,JPEG_20161126_133207_1000278537973.png,69.0,145.0,72.0,373.0
4689,JPEG_20161117_131616_1000944009665.png,62.0,194.0,148.0,349.0
4690,147772071876520161028_153218.png,125.0,176.0,35.0,407.0
4691,JPEG_20160701_110029_1000862389167.png,48.0,194.0,168.0,337.0
4692,JPEG_20160706_135713_1000246301766.png,125.0,198.0,81.0,383.0
4693,1467741015673DSC_0186.png,55.0,201.0,172.0,350.0
4694,1473486339451DeeplearnS11812.png,56.0,215.0,179.0,365.0
4695,1473315315965DeeplearnS11620.png,38.0,102.0,49.0,452.0
4696,1475310276185GI16T231.png,63.0,123.0,53.0,448.0
4697,1476878666134Untitled1.png,58.0,119.0,59.0,412.0
4698,147436987788611471848715229-Roadster-Men-Trousers-6201471848715030-2.png,59.0,178.0,127.0,371.0
4699,JPEG_20161120_123928_1000382486632.png,141.0,194.0,42.0,396.0
4700,1481264382802DSC_0296.png,40.0,98.0,53.0,410.0
4701,147443831471511469622263816-Roadster-Black-Crushed-Effect-Casual-Shirt-6231469622263575-1.png,39.0,112.0,47.0,480.0
4702,1473430797943DSC_4570.png,84.0,144.0,46.0,445.0
4703,1479751463188SpringField16-11-201610742.png,42.0,196.0,174.0,342.0
4704,1468884951223DSC_0378.png,56.0,111.0,51.0,414.0
4705,1472042917257w_molokini_ii_blk_glry_04.png,80.0,255.0,202.0,429.0
4706,1474093347257black-floral-since-last-wednesday-dress.png,56.0,146.0,81.0,358.0
4707,1467978966059DSC_0466.png,86.0,172.0,86.0,365.0
4708,1481270818321DSC_0764.png,71.0,197.0,130.0,354.0
4709,1473746410067IMG_0699.png,137.0,207.0,74.0,480.0
4710,1473749560722IMG_1182.png,147.0,201.0,42.0,409.0
4711,1480512568619IMG_0141.png,67.0,188.0,123.0,428.0
4712,1480485064230IMG_20161129_181146_1.png,54.0,113.0,39.0,410.0
4713,JPEG_20160607_171852_1000424401129.png,120.0,192.0,80.0,394.0
4714,1470121070064IMG_20160802_112459.png,58.0,187.0,148.0,337.0
4715,JPEG_20160530_152948_1000341972267.png,38.0,94.0,51.0,393.0
4716,JPEG_20160704_104548_1000816682605.png,77.0,136.0,54.0,450.0
4717,1481177964425DSC_0248Ring.png,35.0,101.0,42.0,467.0
4718,1481264464346DSC_0410.png,71.0,134.0,64.0,403.0
4719,JPEG_20160702_132254_1000628186903.png,68.0,225.0,157.0,346.0
4720,JPEG_20161123_190800_1000576496393.png,32.0,77.0,48.0,323.0
4721,147263054976414097-3-u-f-xl-1000x1000-imadz4s6z2e5mtyv.png,33.0,90.0,43.0,414.0
4722,1478968898972Soie9thNov20160710.png,38.0,202.0,181.0,352.0
4723,1469515314240DSC_0393_1.png,35.0,90.0,47.0,392.0
4724,1458173177939DSC_0487.png,119.0,240.0,124.0,380.0
4725,1468410023682DSC_0231.png,39.0,100.0,44.0,418.0
4726,147437310781111474006617857-Roadster-Men-Olive-Green-Printed-Round-Neck-T-Shirt-2321474006617593-3.png,53.0,108.0,53.0,403.0
4727,JPEG_20161028_140020_1000333136406.png,28.0,81.0,34.0,377.0
4728,JPEG_20160629_171237_1000558923730.png,82.0,149.0,68.0,420.0
4729,JPEG_20161123_133500_1000107370070.png,78.0,141.0,65.0,408.0
4730,JPEG_20161007_143404_1000656864154.png,39.0,103.0,53.0,468.0
4731,JPEG_20160810_162154_1000926712418.png,127.0,182.0,47.0,404.0
4732,1480970641547IMG_3419.png,134.0,195.0,55.0,444.0
4733,1478798116144Soie9thNov20160184.png,46.0,211.0,178.0,358.0
4734,1476779009197DSC_6974.png,39.0,105.0,41.0,447.0
4735,1468665185975JPEG_20160712_134820_1000956901062.png,120.0,170.0,41.0,376.0
4736,1479155985119SinDenim12-11-20166628.png,50.0,190.0,160.0,326.0
4737,1467886913348DSC_0774.png,33.0,87.0,34.0,366.0
4738,1474715496068DSC07951.png,60.0,151.0,80.0,384.0
4739,1467802315155DSC_0099.png,120.0,251.0,138.0,365.0
4740,1474271381470DSC_0353.png,110.0,252.0,147.0,395.0
4741,1474264693054blush-sweet-sorelle-day-gauze-dress2.png,36.0,89.0,53.0,388.0
4742,JPEG_20161121_155659_100049781671.png,67.0,133.0,65.0,432.0
4743,1467976317936DSC_0055.png,37.0,98.0,37.0,403.0
4744,1472819032056DSC_2748.png,39.0,99.0,54.0,435.0
4745,1458172103732DSC_0471.png,69.0,212.0,159.0,344.0
4746,JPEG_20161210_162047_1000252038003.png,128.0,228.0,108.0,343.0
4747,JPEG_20161012_152938_1000256388538.png,61.0,180.0,126.0,342.0
4748,JPEG_20160709_165314_1000969135365.png,144.0,194.0,36.0,390.0
4749,JPEG_20160702_114307_1000122710523.png,51.0,167.0,134.0,320.0
4750,JPEG_20161125_183109_1000351032868.png,120.0,183.0,46.0,477.0
4751,1479456358368Sin16-11-201611072.png,64.0,228.0,187.0,386.0
4752,1471941600385DSC_0178.png,82.0,166.0,81.0,409.0
4753,JPEG_20160711_160620_1000849333753.png,168.0,224.0,37.0,435.0
4754,JPEG_20160702_145624_1000643709160.png,85.0,239.0,152.0,355.0
4755,147185930371320160818_161900.png,82.0,159.0,75.0,403.0
4756,147753615086720161026_113812.png,36.0,102.0,47.0,478.0
4757,1478785444951IMG_9126.png,56.0,177.0,135.0,351.0
4758,14714496474514.png,78.0,183.0,102.0,357.0
4759,147444050434211470126870597-Roadster-Grey--Black-Striped-Sweater-6191470126870446-5.png,179.0,237.0,39.0,479.0
4760,1473837642819DSC_5911.png,65.0,194.0,139.0,409.0
4761,1472136195146DSC_0334.png,56.0,119.0,61.0,396.0
4762,147742628214720161025_151807.png,34.0,97.0,41.0,453.0
4763,JPEG_20161201_135736_1000728477354.png,109.0,201.0,96.0,352.0
4764,1478947936434eMazingShawls3849.png,43.0,115.0,44.0,480.0
4765,1472044132705DSC_0443.png,146.0,241.0,103.0,420.0
4766,JPEG_20160810_135812_1000882695677.png,160.0,271.0,123.0,400.0
4767,147437971810411469682912291-Roadster-Pack-of-2-Polo-T-shirts-7421469682912058-5.png,47.0,163.0,139.0,296.0
4768,1473750742850IMG_1037.png,83.0,249.0,180.0,414.0
4769,JPEG_20160623_120054_1000516008527.png,48.0,193.0,170.0,340.0
4770,1467741216662DSC_0118.png,60.0,199.0,162.0,356.0
4771,JPEG_20161126_143554_1000674378360.png,64.0,188.0,130.0,355.0
4772,1473418102741black-khloe-modal-midi-dress2.png,33.0,183.0,163.0,317.0
4773,1475151500573DSC00647.png,177.0,267.0,103.0,389.0
4774,JPEG_20161120_133024_1000310688872.png,167.0,219.0,36.0,404.0
4775,1470824917283DSC_0180.png,48.0,108.0,43.0,420.0
4776,JPEG_20160706_114402_1000493718839.png,57.0,205.0,163.0,340.0
4777,1476879309825Untitled1.png,118.0,273.0,159.0,398.0
4778,1478785025358IMG_9203.png,44.0,121.0,47.0,480.0
4779,147444005564511472215478957-Mast--Harbour-Men-Grey-Sneakers-5631472215478662-3.png,71.0,126.0,38.0,393.0
4780,JPEG_20160630_123714_1000369249815.png,77.0,187.0,107.0,380.0
4781,JPEG_20161123_182754_1000407359000.png,133.0,187.0,37.0,433.0
4782,1473664880667DeeplearnS11690.png,39.0,198.0,170.0,336.0
4783,1480513764805E-mazingshawls29-11-201617947.png,50.0,212.0,183.0,366.0
4784,1473314894696DeeplearnS11119.png,140.0,196.0,48.0,415.0
4785,1472629053543w_nd-12338_griso_03.png,75.0,154.0,75.0,415.0
4786,JPEG_20160709_122625_1000351187090.png,80.0,186.0,102.0,371.0
4787,JPEG_20160625_114548_1000773735425.png,220.0,282.0,55.0,438.0
4788,1480335044628_R2A3720.png,158.0,254.0,106.0,392.0
4789,1474095011676black-keelie-matching-set.png,42.0,179.0,159.0,315.0
4790,JPEG_20160820_165724_1000569945433.png,75.0,216.0,151.0,345.0
4791,1474269334358grey-sparks-fly-cutout-midi-dress2.png,40.0,187.0,167.0,328.0
4792,1476775874235DSC_8577.png,66.0,208.0,162.0,345.0
4793,1472632180173DSC_2491.png,68.0,134.0,64.0,455.0
4794,14726306330281162609-hrx-by-hrithik-roshan-36-1000x1000-imaeh5hhqyhbf4up.png,55.0,192.0,154.0,321.0
4795,JPEG_20160810_135527_1000471088779.png,193.0,250.0,48.0,412.0
4796,1467740383431DSC_0133.png,58.0,215.0,168.0,351.0
4797,147444146431311470649590614-Roadster-Green--Navy-Checked-Reversible-Casual-Shirt-1211470649586159-3.png,39.0,110.0,46.0,480.0
4798,JPEG_20160607_164637_1000851646392.png,94.0,150.0,47.0,429.0
4799,JPEG_20160821_190723_1000398691055.png,48.0,127.0,47.0,480.0
4800,JPEG_20161126_165116_1000973886614.png,32.0,88.0,36.0,402.0
4801,JPEG_20160621_121845_1000640717819.png,109.0,166.0,42.0,440.0
4802,147444966814211473248959832-Mast--Harbour-Men-Blue-Solid-Regular-Slip-On-Sneakers-4841473248959528-1.png,41.0,109.0,44.0,459.0
4803,1480947476545_R2A2022.png,64.0,123.0,43.0,425.0
4804,147437570409811469706783300-Roadster-Rust-Brown-Quilted-Bomber-Jacket-8231469706783014-1.png,36.0,103.0,43.0,480.0
4805,JPEG_20160608_141806_1000464352806.png,104.0,162.0,60.0,415.0
4806,147185928734220160818_162534.png,40.0,97.0,53.0,406.0
4807,1475061370404DSC00195.png,42.0,111.0,43.0,465.0
4808,JPEG_20160623_143424_1000529890161.png,174.0,253.0,90.0,375.0
4809,1474108216813black-up-all-night-bodycon-set.png,53.0,200.0,160.0,331.0
4810,147323508027231677_XXX_v2.png,69.0,127.0,57.0,425.0
4811,147436791431711472706004011-RDSTR-Black-Washed-Denim-Shirt-with-Detachable-Sleeves-1351472706003665-1.png,51.0,112.0,57.0,389.0
4812,1479145625371SinDenim12-11-20166528.png,47.0,196.0,171.0,341.0
4813,JPEG_20160707_161015_1000144424616.png,62.0,136.0,68.0,401.0
4814,1473746171813IMG_0716.png,39.0,105.0,50.0,471.0
4815,JPEG_20161126_124453_1000996148720.png,56.0,186.0,152.0,326.0
4816,JPEG_20160630_112441_1000412495277.png,64.0,158.0,87.0,386.0
4817,1470719157606DSC_0146.png,76.0,139.0,63.0,435.0
4818,147436815285011471341935690-Roadster-Olive-Green-Printed-Sleeveless-T-shirt-5601471341935537-2.png,51.0,116.0,60.0,330.0
4819,1467568024267DSC_0057.png,107.0,244.0,142.0,382.0
4820,1478948192981eMazingShawls3480.png,80.0,158.0,75.0,396.0
4821,147394274692611472730009548-Roadster-Men-Burgundy-Colour-Blocked-Polo-Collar-T-Shirt-5221472730009706-3.png,40.0,102.0,52.0,448.0
4822,147742584921020161025_163207.png,96.0,162.0,71.0,450.0
4823,1473860186894DSC_5510.png,41.0,97.0,49.0,404.0
4824,JPEG_20160701_153906_1000741021393.png,68.0,252.0,183.0,393.0
4825,1479452259547Sin16-11-201611038.png,53.0,212.0,173.0,355.0
4826,JPEG_20161121_165342_1000355687140.png,56.0,140.0,77.0,346.0
4827,JPEG_20160920_161525_1000262061050.png,51.0,124.0,42.0,472.0
4828,1479736448353DSC_1387.png,74.0,167.0,88.0,376.0
4829,1470210763145DSC_0301.png,60.0,121.0,50.0,440.0
4830,1480968871933IMG_3292.png,101.0,259.0,163.0,427.0
4831,147437305054311470036063933-Roadster-Red-Printed-Sleeveless-T-shirt-4491470036063736-3.png,34.0,88.0,48.0,395.0
4832,JPEG_20160530_184726_1000465010750.png,149.0,249.0,110.0,377.0
4833,JPEG_20160709_164200_1000304457372.png,66.0,213.0,164.0,349.0
4834,1472286831191DSC_1596.png,78.0,137.0,61.0,407.0
4835,147772321668520161028_161015.png,29.0,81.0,39.0,373.0
4836,1475151679249DSC00685.png,106.0,168.0,48.0,478.0
4837,1471430801364DSC_0010.png,63.0,182.0,126.0,358.0
4838,147185301379020160818_162848.png,57.0,123.0,64.0,401.0
4839,JPEG_20160624_130920_100031644854.png,63.0,192.0,140.0,394.0
4840,JPEG_20160704_114647_1000353310067.png,54.0,191.0,164.0,333.0
4841,147742563858120161025_164148.png,83.0,263.0,206.0,444.0
4842,JPEG_20160630_164256_1000188363532.png,38.0,200.0,179.0,349.0
4843,147142996730220160423_162857.png,61.0,221.0,172.0,361.0
4844,1468879994278DSC_0061.png,33.0,85.0,42.0,377.0
4845,1475060282166DSC02416.png,53.0,145.0,91.0,338.0
4846,1475587465267DSC_2221.png,65.0,180.0,117.0,386.0
4847,1480577800921E-mazingshawls29-11-201619059.png,35.0,89.0,48.0,391.0
4848,JPEG_20161122_204658_1000404886313.png,61.0,199.0,159.0,352.0
4849,1473665004386DeeplearnS11385.png,58.0,134.0,64.0,373.0
4850,JPEG_20160622_143910_1000380695124.png,119.0,191.0,77.0,474.0
4851,1467814688288DSC_0185.png,82.0,238.0,166.0,372.0
4852,1476780414864DSC_6856.png,93.0,258.0,174.0,413.0
4853,1472133525796DSC_0188.png,40.0,102.0,53.0,444.0
4854,JPEG_20161028_135847_1000970286146.png,176.0,310.0,144.0,468.0
4855,1474633584183DSC06091.png,35.0,91.0,47.0,398.0
4856,1472042914047w_molokini_ii_blk_glry_02.png,75.0,221.0,156.0,435.0
4857,JPEG_20160624_110651_1000250409620.png,54.0,186.0,158.0,336.0
4858,JPEG_20160629_122329_1000108412440.png,65.0,231.0,166.0,359.0
4859,147444529465311471951752370-Roadster-Women-Purple-Checked-Regular-Top-5211471951752113-2.png,51.0,154.0,110.0,319.0
4860,147444917629411469000609240-Mast--Harbour-Women-Black-Heels-761469000609160-5.png,42.0,118.0,50.0,480.0
4861,1474092636378black-date-night-pleated-dress2.png,57.0,125.0,62.0,379.0
4862,1471435878609Untitled1copy.png,61.0,174.0,117.0,357.0
4863,JPEG_20161201_153907_1000647088730.png,90.0,146.0,43.0,424.0
4864,147324134745963070_XXX_v3.png,38.0,98.0,51.0,426.0
4865,1473435372379DSC_4730.png,59.0,159.0,98.0,372.0
4866,147437186612011473142375535-Roadster-Men-Olive-Printed-Henley-Neck-T-Shirt-3551473142375135-1.png,33.0,93.0,38.0,423.0
